DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler
DL,2.38581,2385,8,1,1,1,3,5,0,1776,28,0,35.5222,0,0
DL,2.39591,2395,9,1,1,1,3,5,0,1776,28,0,35.7287,0,0
DL,2.4089,2408,8,1,1,22,3,5,0,1131,0,0,34.8298,0,0
DL,2.409,2408,9,1,1,22,3,5,0,1131,0,0,34.9963,0,0
DL,2.4091,2409,0,1,1,22,3,5,0,1131,0,0,34.9647,0,0
DL,2.4092,2409,1,1,1,22,3,5,0,39187,28,0,34.9827,0,0
DL,2.4093,2409,2,1,1,22,3,5,0,39187,28,0,34.9193,0,0
DL,2.4094,2409,3,1,1,22,3,5,0,39187,28,0,34.9732,0,0
DL,2.40946,2409,4,1,1,13,3,5,0,23154,28,0,34.9202,0,0
DL,2.40951,2409,5,1,1,1,3,5,0,1776,28,0,34.9229,0,0
DL,2.40991,2409,9,1,1,1,3,5,0,1776,28,0,34.8572,0,0
DL,2.42001,2420,0,1,1,1,3,5,0,1776,28,0,33.8391,0,0
DL,2.433,2432,9,1,1,22,3,5,0,1131,0,0,34.8825,0,0
DL,2.4331,2433,0,1,1,22,3,5,0,1131,0,0,34.933,0,0
DL,2.4332,2433,1,1,1,22,3,5,0,1131,0,0,34.8695,0,0
DL,2.4333,2433,2,1,1,22,3,5,0,39187,28,0,34.8812,0,0
DL,2.4334,2433,3,1,1,22,3,5,0,39187,28,0,34.8855,0,0
DL,2.4335,2433,4,1,1,22,3,5,0,39187,28,0,35.011,0,0
DL,2.43356,2433,5,1,1,13,3,5,0,23154,28,0,35.0801,0,0
DL,2.43361,2433,6,1,1,1,3,5,0,1776,28,0,35.0567,0,0
DL,2.43401,2434,0,1,1,1,3,5,0,1776,28,0,34.7942,0,0
DL,2.44411,2444,1,1,1,1,3,5,0,1776,28,0,36.0575,0,0
DL,2.4571,2457,0,1,1,22,3,5,0,1131,0,0,34.3459,0,0
DL,2.4572,2457,1,1,1,22,3,5,0,1131,0,0,34.3445,0,0
DL,2.4573,2457,2,1,1,22,3,5,0,1131,0,0,34.3832,0,0
DL,2.4574,2457,3,1,1,22,3,5,0,39187,28,0,34.2228,0,0
DL,2.4575,2457,4,1,1,22,3,5,0,39187,28,0,34.2765,0,0
DL,2.4576,2457,5,1,1,22,3,5,0,39187,28,0,34.2029,0,0
DL,2.45766,2457,6,1,1,13,3,5,0,23154,28,0,34.3696,0,0
DL,2.45771,2457,7,1,1,1,3,5,0,1776,28,0,34.2837,0,0
DL,2.45811,2458,1,1,1,1,3,5,0,1776,28,0,34.1502,0,0
DL,2.46821,2468,2,1,1,1,3,5,0,1776,28,0,34.9897,0,0
DL,2.4812,2481,1,1,1,22,3,5,0,1131,0,0,35.2838,0,0
DL,2.4813,2481,2,1,1,22,3,5,0,1131,0,0,35.2156,0,0
DL,2.4814,2481,3,1,1,22,3,5,0,1131,0,0,35.1995,0,0
DL,2.4815,2481,4,1,1,22,3,5,0,39187,28,0,35.1018,0,0
DL,2.4816,2481,5,1,1,22,3,5,0,39187,28,0,35.1983,0,0
DL,2.4817,2481,6,1,1,22,3,5,0,39187,28,0,35.3164,0,0
DL,2.48176,2481,7,1,1,13,3,5,0,23154,28,0,35.2163,0,0
DL,2.48181,2481,8,1,1,1,3,5,0,1776,28,0,35.1727,0,0
DL,2.48221,2482,2,1,1,1,3,5,0,1776,28,0,35.0769,0,0
DL,2.49231,2492,3,1,1,1,3,5,0,1776,28,0,33.9255,0,0
DL,2.5053,2505,2,1,1,22,3,5,0,1131,0,0,33.2506,0,0
DL,2.5054,2505,3,1,1,22,3,5,0,1131,0,0,33.3573,0,0
DL,2.5055,2505,4,1,1,22,3,5,0,1131,0,0,33.3395,0,0
DL,2.5056,2505,5,1,1,22,3,5,0,39187,28,0,33.4856,0,0
DL,2.5057,2505,6,1,1,22,3,5,0,39187,28,0,33.6181,0,0
DL,2.5058,2505,7,1,1,22,3,5,0,39187,28,0,33.523,0,0
DL,2.50586,2505,8,1,1,13,3,5,0,23154,28,0,33.542,0,0
DL,2.50591,2505,9,1,1,1,3,5,0,1776,28,0,33.5382,0,0
DL,2.50631,2506,3,1,1,1,3,5,0,1776,28,0,33.7006,0,0
DL,2.51641,2516,4,1,1,1,3,5,0,1776,28,0,33.5607,0,0
DL,2.5294,2529,3,1,1,22,3,5,0,1131,0,0,33.7947,0,0
DL,2.5295,2529,4,1,1,22,3,5,0,1131,0,0,33.7409,0,0
DL,2.5296,2529,5,1,1,22,3,5,0,1131,0,0,33.5435,0,0
DL,2.5297,2529,6,1,1,22,3,5,0,39187,28,0,33.6097,0,0
DL,2.5298,2529,7,1,1,22,3,5,0,39187,28,0,33.6282,0,0
DL,2.5299,2529,8,1,1,22,3,5,0,39187,28,0,33.5087,0,0
DL,2.52996,2529,9,1,1,13,3,5,0,23154,28,0,33.5598,0,0
DL,2.53001,2530,0,1,1,1,3,5,0,1776,28,0,33.783,0,0
DL,2.53041,2530,4,1,1,1,3,5,0,1776,28,0,33.4065,0,0
DL,2.54051,2540,5,1,1,1,3,5,0,1776,28,0,34.2647,0,0
DL,2.5535,2553,4,1,1,22,3,5,0,1131,0,0,35.4307,0,0
DL,2.5536,2553,5,1,1,22,3,5,0,1131,0,0,35.4206,0,0
DL,2.5537,2553,6,1,1,22,3,5,0,1131,0,0,35.3402,0,0
DL,2.5538,2553,7,1,1,22,3,5,0,39187,28,0,35.3256,0,0
DL,2.5539,2553,8,1,1,22,3,5,0,39187,28,0,35.2279,0,0
DL,2.554,2553,9,1,1,22,3,5,0,39187,28,0,35.4215,0,0
DL,2.55406,2554,0,1,1,13,3,5,0,23154,28,0,35.6567,0,0
DL,2.55411,2554,1,1,1,1,3,5,0,1776,28,0,35.8434,0,0
DL,2.55451,2554,5,1,1,1,3,5,0,1776,28,0,35.8229,0,0
DL,2.56461,2564,6,1,1,1,3,5,0,1776,28,0,37.0909,0,0
DL,2.5776,2577,5,1,1,22,3,5,0,1131,0,0,36.5135,0,0
DL,2.5777,2577,6,1,1,22,3,5,0,1131,0,0,36.443,0,0
DL,2.5778,2577,7,1,1,22,3,5,0,1131,0,0,36.5232,0,0
DL,2.5779,2577,8,1,1,22,3,5,0,39187,28,0,36.7487,0,0
DL,2.578,2577,9,1,1,22,3,5,0,39187,28,0,36.838,0,0
DL,2.5781,2578,0,1,1,22,3,5,0,39187,28,0,36.8481,0,0
DL,2.57816,2578,1,1,1,13,3,5,0,23154,28,0,36.8443,0,0
DL,2.57821,2578,2,1,1,1,3,5,0,1776,28,0,36.9033,0,0
DL,2.57861,2578,6,1,1,1,3,5,0,1776,28,0,37.023,0,0
DL,2.58871,2588,7,1,1,1,3,5,0,1776,28,0,36.7859,0,0
DL,2.6017,2601,6,1,1,22,3,5,0,1131,0,0,38.0587,0,0
DL,2.6018,2601,7,1,1,22,3,5,0,1131,0,0,38.1871,0,0
DL,2.6019,2601,8,1,1,22,3,5,0,1131,0,0,38.1924,0,0
DL,2.602,2601,9,1,1,22,3,5,0,39187,28,0,38.303,0,0
DL,2.6021,2602,0,1,1,22,3,5,0,39187,28,0,38.3831,0,0
DL,2.6022,2602,1,1,1,22,3,5,0,39187,28,0,38.384,0,0
DL,2.60226,2602,2,1,1,13,3,5,0,23154,28,0,38.2482,0,0
DL,2.60231,2602,3,1,1,1,3,5,0,1776,28,0,38.1221,0,0
DL,2.60271,2602,7,1,1,1,3,5,0,1776,28,0,38.339,0,0
DL,2.61281,2612,8,1,1,1,3,5,0,1776,28,0,37.6455,0,0
DL,2.6258,2625,7,1,1,22,3,5,0,1131,0,0,37.7602,0,0
DL,2.6259,2625,8,1,1,22,3,5,0,1131,0,0,37.8142,0,0
DL,2.626,2625,9,1,1,22,3,5,0,1131,0,0,37.9674,0,0
DL,2.6261,2626,0,1,1,22,3,5,0,39187,28,0,37.9121,0,0
DL,2.6262,2626,1,1,1,22,3,5,0,39187,28,0,37.8884,0,0
DL,2.6263,2626,2,1,1,22,3,5,0,39187,28,0,37.9255,0,0
DL,2.62636,2626,3,1,1,13,3,5,0,23154,28,0,37.8616,0,0
DL,2.62641,2626,4,1,1,1,3,5,0,1776,28,0,37.7434,0,0
DL,2.62681,2626,8,1,1,1,3,5,0,1776,28,0,37.7452,0,0
DL,2.63691,2636,9,1,1,1,3,5,0,1776,28,0,38.7365,0,0
DL,2.6499,2649,8,1,1,22,3,5,0,1131,0,0,39.1692,0,0
DL,2.65,2649,9,1,1,22,3,5,0,1131,0,0,39.0914,0,0
DL,2.6501,2650,0,1,1,22,3,5,0,1131,0,0,39.0826,0,0
DL,2.6502,2650,1,1,1,22,3,5,0,39187,28,0,39.0749,0,0
DL,2.6503,2650,2,1,1,22,3,5,0,39187,28,0,39.068,0,0
DL,2.6504,2650,3,1,1,22,3,5,0,39187,28,0,38.8957,0,0
DL,2.65046,2650,4,1,1,13,3,5,0,23154,28,0,38.9373,0,0
DL,2.65051,2650,5,1,1,1,3,5,0,1776,28,0,38.9234,0,0
DL,2.65091,2650,9,1,1,1,3,5,0,1776,28,0,38.9175,0,0
DL,2.66101,2661,0,1,1,1,3,5,0,1776,28,0,41.2982,0,0
DL,2.674,2673,9,1,1,22,3,5,0,1131,0,0,40.1507,0,0
DL,2.6741,2674,0,1,1,22,3,5,0,1131,0,0,39.9595,0,0
DL,2.6742,2674,1,1,1,22,3,5,0,1131,0,0,39.9198,0,0
DL,2.6743,2674,2,1,1,22,3,5,0,39187,28,0,40.0274,0,0
DL,2.6744,2674,3,1,1,22,3,5,0,39187,28,0,40.0476,0,0
DL,2.6745,2674,4,1,1,22,3,5,0,39187,28,0,39.8314,0,0
DL,2.67456,2674,5,1,1,13,3,5,0,23154,28,0,39.785,0,0
DL,2.67461,2674,6,1,1,1,3,5,0,1776,28,0,39.8316,0,0
DL,2.67501,2675,0,1,1,1,3,5,0,1776,28,0,39.9789,0,0
DL,2.68511,2685,1,1,1,1,3,5,0,1776,28,0,40.1593,0,0
DL,2.6981,2698,0,1,1,22,3,5,0,1131,0,0,39.682,0,0
DL,2.6982,2698,1,1,1,22,3,5,0,1131,0,0,39.6111,0,0
DL,2.6983,2698,2,1,1,22,3,5,0,1131,0,0,39.5188,0,0
DL,2.6984,2698,3,1,1,22,3,5,0,39187,28,0,39.4281,0,0
DL,2.6985,2698,4,1,1,22,3,5,0,39187,28,0,39.3357,0,0
DL,2.6986,2698,5,1,1,22,3,5,0,39187,28,0,39.4803,0,0
DL,2.69866,2698,6,1,1,13,3,5,0,23154,28,0,39.2889,0,0
DL,2.69871,2698,7,1,1,1,3,5,0,1776,28,0,39.1557,0,0
DL,2.69911,2699,1,1,1,1,3,5,0,1776,28,0,39.2104,0,0
DL,2.70921,2709,2,1,1,1,3,5,0,1776,28,0,37.917,0,0
DL,2.7222,2722,1,1,1,22,3,5,0,1131,0,0,37.9599,0,0
DL,2.7223,2722,2,1,1,22,3,5,0,1131,0,0,38.1244,0,0
DL,2.7224,2722,3,1,1,22,3,5,0,1131,0,0,38.1081,0,0
DL,2.7225,2722,4,1,1,22,3,5,0,39187,28,0,38.2261,0,0
DL,2.7226,2722,5,1,1,22,3,5,0,39187,28,0,38.2306,0,0
DL,2.7227,2722,6,1,1,22,3,5,0,39187,28,0,38.2435,0,0
DL,2.72276,2722,7,1,1,13,3,5,0,23154,28,0,38.2327,0,0
DL,2.72281,2722,8,1,1,1,3,5,0,1776,28,0,38.186,0,0
DL,2.72321,2723,2,1,1,1,3,5,0,1776,28,0,37.9054,0,0
DL,2.73331,2733,3,1,1,1,3,5,0,1776,28,0,37.1595,0,0
DL,2.7463,2746,2,1,1,22,3,5,0,1131,0,0,35.2228,0,0
DL,2.7464,2746,3,1,1,22,3,5,0,1131,0,0,35.2526,0,0
DL,2.7465,2746,4,1,1,22,3,5,0,1131,0,0,35.237,0,0
DL,2.7466,2746,5,1,1,22,3,5,0,39187,28,0,35.2045,0,0
DL,2.7467,2746,6,1,1,22,3,5,0,39187,28,0,35.0998,0,0
DL,2.7468,2746,7,1,1,22,3,5,0,39187,28,0,35.0394,0,0
DL,2.74686,2746,8,1,1,13,3,5,0,23154,28,0,35.0741,0,0
DL,2.74691,2746,9,1,1,1,3,5,0,1776,28,0,35.1702,0,0
DL,2.74731,2747,3,1,1,1,3,5,0,1776,28,0,34.693,0,0
DL,2.75741,2757,4,1,1,1,3,5,0,1776,28,0,34.7687,0,0
DL,2.7704,2770,3,1,1,22,3,5,0,1131,0,0,32.1349,0,0
DL,2.7705,2770,4,1,1,22,3,5,0,1131,0,0,32.2253,0,0
DL,2.7706,2770,5,1,1,22,3,5,0,1131,0,0,32.1804,0,0
DL,2.7707,2770,6,1,1,22,3,5,0,39187,28,0,32.212,0,0
DL,2.7708,2770,7,1,1,22,3,5,0,39187,28,0,32.1432,0,0
DL,2.7709,2770,8,1,1,22,3,5,0,39187,28,0,32.1248,0,0
DL,2.77096,2770,9,1,1,13,3,5,0,23154,28,0,32.2572,0,0
DL,2.77101,2771,0,1,1,1,3,5,0,1776,28,0,32.2184,0,0
DL,2.77141,2771,4,1,1,1,3,5,0,1776,28,0,32.0869,0,0
DL,2.78151,2781,5,1,1,1,3,5,0,1776,28,0,32.8734,0,0
DL,2.7945,2794,4,1,1,22,3,5,0,1131,0,0,31.5088,0,0
DL,2.7946,2794,5,1,1,22,3,5,0,1131,0,0,31.382,0,0
DL,2.7947,2794,6,1,1,22,3,5,0,1131,0,0,31.28,0,0
DL,2.7948,2794,7,1,1,22,3,5,0,39187,28,0,31.1643,0,0
DL,2.7949,2794,8,1,1,22,3,5,0,39187,28,0,31.2109,0,0
DL,2.795,2794,9,1,1,22,3,5,0,39187,28,0,31.2279,0,0
DL,2.79506,2795,0,1,1,13,3,5,0,23154,28,0,31.3202,0,0
DL,2.79511,2795,1,1,1,1,3,5,0,1776,28,0,31.3354,0,0
DL,2.79551,2795,5,1,1,1,3,5,0,1776,28,0,31.4904,0,0
DL,2.80561,2805,6,1,1,1,3,5,0,1776,28,0,30.8071,0,0
DL,2.8186,2818,5,1,1,22,3,5,0,1131,0,0,31.3996,0,0
DL,2.8187,2818,6,1,1,22,3,5,0,1131,0,0,31.4133,0,0
DL,2.8188,2818,7,1,1,22,3,5,0,1131,0,0,31.3323,0,0
DL,2.8189,2818,8,1,1,22,3,5,0,39187,28,0,31.3196,0,0
DL,2.819,2818,9,1,1,22,3,5,0,39187,28,0,31.2388,0,0
DL,2.8191,2819,0,1,1,22,3,5,0,39187,28,0,31.2485,0,0
DL,2.81916,2819,1,1,1,13,3,5,0,23154,28,0,31.2247,0,0
DL,2.81921,2819,2,1,1,1,3,5,0,1776,28,0,31.3005,0,0
DL,2.81961,2819,6,1,1,1,3,5,0,1776,28,0,31.1849,0,0
DL,2.82971,2829,7,1,1,1,3,5,0,1776,28,0,32.6915,0,0
DL,2.8427,2842,6,1,1,22,3,5,0,1131,0,0,33.4603,0,0
DL,2.8428,2842,7,1,1,22,3,5,0,1131,0,0,33.4154,0,0
DL,2.8429,2842,8,1,1,22,3,5,0,1131,0,0,33.4894,0,0
DL,2.843,2842,9,1,1,22,3,5,0,39187,28,0,33.7131,0,0
DL,2.8431,2843,0,1,1,22,3,5,0,39187,28,0,33.6456,0,0
DL,2.8432,2843,1,1,1,22,3,5,0,39187,28,0,33.8446,0,0
DL,2.84326,2843,2,1,1,13,3,5,0,23154,28,0,33.7753,0,0
DL,2.84331,2843,3,1,1,1,3,5,0,1776,28,0,33.7387,0,0
DL,2.84371,2843,7,1,1,1,3,5,0,1776,28,0,33.9065,0,0
DL,2.85381,2853,8,1,1,1,3,5,0,1776,28,0,33.5176,0,0
DL,2.8668,2866,7,1,1,22,3,5,0,1131,0,0,32.8082,0,0
DL,2.8669,2866,8,1,1,22,3,5,0,1131,0,0,32.6477,0,0
DL,2.867,2866,9,1,1,22,3,5,0,1131,0,0,32.7461,0,0
DL,2.8671,2867,0,1,1,22,3,5,0,39187,28,0,33.0173,0,0
DL,2.8672,2867,1,1,1,22,3,5,0,39187,28,0,33.0274,0,0
DL,2.8673,2867,2,1,1,22,3,5,0,39187,28,0,32.9647,0,0
DL,2.86736,2867,3,1,1,13,3,5,0,23154,28,0,32.9951,0,0
DL,2.86741,2867,4,1,1,1,3,5,0,1776,28,0,33.0075,0,0
DL,2.86781,2867,8,1,1,1,3,5,0,1776,28,0,33.3228,0,0
DL,2.87791,2877,9,1,1,1,3,5,0,1776,28,0,32.6112,0,0
DL,2.8909,2890,8,1,1,22,3,5,0,1131,0,0,32.5488,0,0
DL,2.891,2890,9,1,1,22,3,5,0,1131,0,0,32.472,0,0
DL,2.8911,2891,0,1,1,22,3,5,0,1131,0,0,32.5398,0,0
DL,2.8912,2891,1,1,1,22,3,5,0,39187,28,0,32.38,0,0
DL,2.8913,2891,2,1,1,22,3,5,0,39187,28,0,32.3411,0,0
DL,2.8914,2891,3,1,1,22,3,5,0,39187,28,0,32.3751,0,0
DL,2.89146,2891,4,1,1,13,3,5,0,23154,28,0,32.3346,0,0
DL,2.89151,2891,5,1,1,1,3,5,0,1776,28,0,32.4581,0,0
DL,2.89191,2891,9,1,1,1,3,5,0,1776,28,0,32.4058,0,0
DL,2.89631,2896,3,1,1,1,3,5,0,1776,28,0,32.2922,0,0
DL,2.8969,2896,8,1,1,22,9,6,0,1131,0,0,36.1717,0,0
DL,2.89695,2896,9,1,1,11,9,6,0,567,0,0,36.1462,0,0
DL,2.89705,2897,0,1,1,11,9,6,0,567,0,0,35.9945,0,0
DL,2.89715,2897,1,1,1,11,9,6,0,19592,28,0,35.9714,0,0
DL,2.89728,2897,2,1,1,18,9,6,0,32063,28,0,35.9638,0,0
DL,2.89738,2897,3,1,1,18,9,6,0,32063,28,0,36.0816,0,0
DL,2.89749,2897,4,1,1,21,9,6,0,37408,28,0,36.0523,0,0
DL,2.89755,2897,5,1,1,10,9,6,0,17809,28,0,35.9551,0,0
DL,2.89761,2897,6,1,1,1,9,6,0,1776,28,0,36.0628,0,0
DL,2.90751,2907,5,1,1,1,9,6,0,1776,28,0,37.785,0,0
DL,2.91491,2914,9,1,1,1,9,6,0,1776,28,0,37.8653,0,0
DL,2.91501,2915,0,1,1,2,9,6,0,3558,28,0,37.8841,0,0
DL,2.91511,2915,1,1,1,2,9,6,0,3558,28,0,37.7865,0,0
DL,2.9153,2915,2,1,1,22,9,6,0,39187,28,0,37.8058,0,0
DL,2.9154,2915,3,1,1,22,9,6,0,39187,28,0,37.7329,0,0
DL,2.9155,2915,4,1,1,22,9,6,0,39187,28,0,37.7817,0,0
DL,2.91555,2915,5,1,1,11,9,6,0,19592,28,0,37.9818,0,0
DL,2.91561,2915,6,1,1,1,9,6,0,1776,28,0,37.757,0,0
DL,2.91761,2917,6,1,1,1,9,6,0,1776,28,0,37.7965,0,0
DL,2.92081,2920,8,1,1,1,9,6,0,1776,28,0,37.4325,0,0
DL,2.9391,2939,0,1,1,22,9,6,0,1131,0,0,35.8979,0,0
DL,2.9392,2939,1,1,1,22,9,6,0,1131,0,0,35.7206,0,0
DL,2.9393,2939,2,1,1,22,9,6,0,1131,0,0,35.8114,0,0
DL,2.9394,2939,3,1,1,22,9,6,0,39187,28,0,35.7651,0,0
DL,2.9395,2939,4,1,1,22,9,6,0,39187,28,0,35.6975,0,0
DL,2.9396,2939,5,1,1,22,9,6,0,39187,28,0,35.7112,0,0
DL,2.93966,2939,6,1,1,13,9,6,0,23154,28,0,35.5893,0,0
DL,2.93971,2939,7,1,1,1,9,6,0,1776,28,0,35.5862,0,0
DL,2.94011,2940,1,1,1,1,9,6,0,1776,28,0,35.605,0,0
DL,2.95021,2950,2,1,1,1,9,6,0,1776,28,0,37.1511,0,0
DL,2.9632,2963,1,1,1,22,9,6,0,1131,0,0,36.6235,0,0
DL,2.9633,2963,2,1,1,22,9,6,0,1131,0,0,36.5456,0,0
DL,2.9634,2963,3,1,1,22,9,6,0,1131,0,0,36.4687,0,0
DL,2.9635,2963,4,1,1,22,9,6,0,39187,28,0,36.3708,0,0
DL,2.9636,2963,5,1,1,22,9,6,0,39187,28,0,36.4728,0,0
DL,2.9637,2963,6,1,1,22,9,6,0,39187,28,0,36.4067,0,0
DL,2.96376,2963,7,1,1,13,9,6,0,23154,28,0,36.3429,0,0
DL,2.96381,2963,8,1,1,1,9,6,0,1776,28,0,36.3319,0,0
DL,2.96421,2964,2,1,1,1,9,6,0,1776,28,0,36.566,0,0
DL,2.97431,2974,3,1,1,1,9,6,0,1776,28,0,35.9599,0,0
DL,2.9873,2987,2,1,1,22,9,6,0,1131,0,0,34.6306,0,0
DL,2.9874,2987,3,1,1,22,9,6,0,1131,0,0,34.603,0,0
DL,2.9875,2987,4,1,1,22,9,6,0,1131,0,0,34.4867,0,0
DL,2.9876,2987,5,1,1,22,9,6,0,39187,28,0,34.4122,0,0
DL,2.9877,2987,6,1,1,22,9,6,0,39187,28,0,34.5049,0,0
DL,2.9878,2987,7,1,1,22,9,6,0,39187,28,0,34.4901,0,0
DL,2.98786,2987,8,1,1,13,9,6,0,23154,28,0,34.4664,0,0
DL,2.98791,2987,9,1,1,1,9,6,0,1776,28,0,34.3972,0,0
DL,2.98831,2988,3,1,1,1,9,6,0,1776,28,0,34.4942,0,0
DL,2.99841,2998,4,1,1,1,9,6,0,1776,28,0,32.6096,0,0
DL,3.0114,3011,3,1,1,22,9,6,0,1131,0,0,32.7381,0,0
DL,3.0115,3011,4,1,1,22,9,6,0,1131,0,0,32.653,0,0
DL,3.0116,3011,5,1,1,22,9,6,0,1131,0,0,32.5286,0,0
DL,3.0117,3011,6,1,1,22,9,6,0,39187,28,0,32.4171,0,0
DL,3.0118,3011,7,1,1,22,9,6,0,39187,28,0,32.4076,0,0
DL,3.0119,3011,8,1,1,22,9,6,0,39187,28,0,32.5,0,0
DL,3.01196,3011,9,1,1,13,9,6,0,23154,28,0,32.3713,0,0
DL,3.01201,3012,0,1,1,1,9,6,0,1776,28,0,32.5012,0,0
DL,3.01241,3012,4,1,1,1,9,6,0,1776,28,0,32.6828,0,0
DL,3.02251,3022,5,1,1,1,9,6,0,1776,28,0,32.8126,0,0
DL,3.0355,3035,4,1,1,22,9,6,0,1131,0,0,32.1005,0,0
DL,3.0356,3035,5,1,1,22,9,6,0,1131,0,0,32.0978,0,0
DL,3.0357,3035,6,1,1,22,9,6,0,1131,0,0,32.1456,0,0
DL,3.0358,3035,7,1,1,22,9,6,0,39187,28,0,32.1033,0,0
DL,3.0359,3035,8,1,1,22,9,6,0,39187,28,0,32.1159,0,0
DL,3.036,3035,9,1,1,22,9,6,0,39187,28,0,31.9573,0,0
DL,3.03606,3036,0,1,1,13,9,6,0,23154,28,0,31.8618,0,0
DL,3.03611,3036,1,1,1,1,9,6,0,1776,28,0,31.8578,0,0
DL,3.03651,3036,5,1,1,1,9,6,0,1776,28,0,31.7543,0,0
DL,3.04661,3046,6,1,1,1,9,6,0,1776,28,0,31.132,0,0
DL,3.0596,3059,5,1,1,22,9,6,0,1131,0,0,33.8546,0,0
DL,3.0597,3059,6,1,1,22,9,6,0,1131,0,0,33.7435,0,0
DL,3.0598,3059,7,1,1,22,9,6,0,1131,0,0,33.7694,0,0
DL,3.0599,3059,8,1,1,22,9,6,0,39187,28,0,33.669,0,0
DL,3.06,3059,9,1,1,22,9,6,0,39187,28,0,33.76,0,0
DL,3.0601,3060,0,1,1,22,9,6,0,39187,28,0,33.7732,0,0
DL,3.06016,3060,1,1,1,13,9,6,0,23154,28,0,33.6299,0,0
DL,3.06021,3060,2,1,1,1,9,6,0,1776,28,0,33.716,0,0
DL,3.06061,3060,6,1,1,1,9,6,0,1776,28,0,33.6434,0,0
DL,3.07071,3070,7,1,1,1,9,6,0,1776,28,0,31.7425,0,0
DL,3.0837,3083,6,1,1,22,9,6,0,1131,0,0,29.8358,0,0
DL,3.0838,3083,7,1,1,22,9,6,0,1131,0,0,29.7494,0,0
DL,3.0839,3083,8,1,1,22,9,6,0,1131,0,0,29.897,0,0
DL,3.084,3083,9,1,1,22,9,6,0,39187,28,0,29.8247,0,0
DL,3.0841,3084,0,1,1,22,9,6,0,39187,28,0,29.6871,0,0
DL,3.0842,3084,1,1,1,22,9,6,0,39187,28,0,29.6808,0,0
DL,3.08426,3084,2,1,1,13,9,6,0,23154,28,0,29.8401,0,0
DL,3.08431,3084,3,1,1,1,9,6,0,1776,28,0,29.7975,0,0
DL,3.08471,3084,7,1,1,1,9,6,0,1776,28,0,29.5726,0,0
DL,3.09481,3094,8,1,1,1,9,6,0,1776,28,0,29.5456,0,0
DL,3.1078,3107,7,1,1,22,9,6,0,1131,0,0,30.3579,0,0
DL,3.1079,3107,8,1,1,22,9,6,0,1131,0,0,30.4117,0,0
DL,3.108,3107,9,1,1,22,9,6,0,1131,0,0,30.4676,0,0
DL,3.1081,3108,0,1,1,22,9,6,0,39187,28,0,30.6753,0,0
DL,3.1082,3108,1,1,1,22,9,6,0,39187,28,0,30.7975,0,0
DL,3.1083,3108,2,1,1,22,9,6,0,39187,28,0,30.928,0,0
DL,3.10836,3108,3,1,1,13,9,6,0,23154,28,0,30.8681,0,0
DL,3.10841,3108,4,1,1,1,9,6,0,1776,28,0,30.7265,0,0
DL,3.10881,3108,8,1,1,1,9,6,0,1776,28,0,30.4804,0,0
DL,3.11891,3118,9,1,1,1,9,6,0,1776,28,0,30.3923,0,0
DL,3.1319,3131,8,1,1,22,9,6,0,1131,0,0,30.8345,0,0
DL,3.132,3131,9,1,1,22,9,6,0,1131,0,0,30.9177,0,0
DL,3.1321,3132,0,1,1,22,9,6,0,1131,0,0,30.8878,0,0
DL,3.1322,3132,1,1,1,22,9,6,0,39187,28,0,30.756,0,0
DL,3.1323,3132,2,1,1,22,9,6,0,39187,28,0,30.7703,0,0
DL,3.1324,3132,3,1,1,22,9,6,0,39187,28,0,30.8501,0,0
DL,3.13246,3132,4,1,1,13,9,6,0,23154,28,0,30.8446,0,0
DL,3.13251,3132,5,1,1,1,9,6,0,1776,28,0,30.8858,0,0
DL,3.13291,3132,9,1,1,1,9,6,0,1776,28,0,30.8759,0,0
DL,3.14301,3143,0,1,1,1,9,6,0,1776,28,0,31.2564,0,0
DL,3.156,3155,9,1,1,22,9,6,0,1131,0,0,30.5028,0,0
DL,3.1561,3156,0,1,1,22,9,6,0,1131,0,0,30.6792,0,0
DL,3.1562,3156,1,1,1,22,9,6,0,1131,0,0,30.5782,0,0
DL,3.1563,3156,2,1,1,22,9,6,0,39187,28,0,30.584,0,0
DL,3.1564,3156,3,1,1,22,9,6,0,39187,28,0,30.6215,0,0
DL,3.1565,3156,4,1,1,22,9,6,0,39187,28,0,30.5997,0,0
DL,3.15656,3156,5,1,1,13,9,6,0,23154,28,0,30.6739,0,0
DL,3.15661,3156,6,1,1,1,9,6,0,1776,28,0,30.8039,0,0
DL,3.15701,3157,0,1,1,1,9,6,0,1776,28,0,30.76,0,0
DL,3.16711,3167,1,1,1,1,9,6,0,1776,28,0,31.6334,0,0
DL,3.1801,3180,0,1,1,22,9,6,0,1131,0,0,31.3685,0,0
DL,3.1802,3180,1,1,1,22,9,6,0,1131,0,0,31.3661,0,0
DL,3.1803,3180,2,1,1,22,9,6,0,1131,0,0,31.3819,0,0
DL,3.1804,3180,3,1,1,22,9,6,0,39187,28,0,31.3923,0,0
DL,3.1805,3180,4,1,1,22,9,6,0,39187,28,0,31.4319,0,0
DL,3.1806,3180,5,1,1,22,9,6,0,39187,28,0,31.3683,0,0
DL,3.18066,3180,6,1,1,13,9,6,0,23154,28,0,31.203,0,0
DL,3.18071,3180,7,1,1,1,9,6,0,1776,28,0,31.2434,0,0
DL,3.18111,3181,1,1,1,1,9,6,0,1776,28,0,31.4451,0,0
